"Replicon","Enzymes","Size"
"NZ_CP107312.1 chromosome",2157,5502912
"NZ_CP107320.1 chromosome",2145,5442774
"NZ_CP107327.1 chromosome",2145,5442774
"NZ_CP107334.1 chromosome",2145,5442867
"NZ_CP107341.1 chromosome",2167,5585378
"NZ_CP107345.1 chromosome",2145,5442774
"NZ_CP107352.1 chromosome",2084,5182643
"NZ_CP107359.1 chromosome",2140,5456907
"NZ_CP107363.1 chromosome",2130,5432405
"NZ_CP107367.1 chromosome",2145,5446223
"NZ_CP107372.1 chromosome",2145,5444231
"NZ_CP107379.1 chromosome",2138,5455494
"NZ_CP107383.1 chromosome",2144,5440864
"NZ_CP107390.1 chromosome",2140,5453515
"NZ_CP107394.1 chromosome",2141,5452336
"NZ_CP107398.1 chromosome",2118,5367254
"NZ_CP107403.1 chromosome",2141,5465108
"NZ_CP107408.1 chromosome",2164,5539993
"NZ_CP107412.1 chromosome",2127,5406712
"NZ_CP107417.1 chromosome",2140,5463797
"NZ_CP107422.1 chromosome",2139,5436162
"NZ_CP107426.1 chromosome",2140,5456955
"NZ_CP107432.1 chromosome",2148,5472754
"NZ_CP107436.1 chromosome",2143,5468429
"NZ_CP107441.1 chromosome",2140,5465126
"NZ_CP107447.1 chromosome",2141,5463470
"NZ_CP107452.1 chromosome",2150,5485757
"NZ_CP107458.1 chromosome",2152,5545329
"NZ_CP107463.1 chromosome",2145,5456560
"NZ_CP107468.1 chromosome",2141,5461990
"NZ_CP107473.1 chromosome",2141,5462408
"NZ_CP107478.1 chromosome",2141,5462068
"NZ_CP107483.1 chromosome",2141,5464810
"NZ_CP107488.1 chromosome",2140,5462408
"NZ_CP107493.1 chromosome",2141,5462841
"NZ_CP107498.1 chromosome",2129,5402910
"NZ_CP107503.1 chromosome",2141,5461337
"NZ_CP107508.1 chromosome",2141,5462410
"NZ_CP107513.1 chromosome",2139,5453722
"NZ_CP107518.1 chromosome",2141,5462410
"NZ_CP107523.1 chromosome",1046,2865577
"NZ_CP107524.1 chromosome",894,2278514
"NZ_CP107525.1 chromosome",272,836610
"NZ_CP107526.1 chromosome",264,801945
"NZ_CP107532.1 chromosome",1875,5735273
"NZ_CP107546.1 chromosome",1417,3371690
"NZ_CP107547.1 chromosome",975,2841299
"NZ_CP107548.1 chromosome",1549,3851523
"NZ_CP107549.1 chromosome",1737,4445613
"NZ_CP107551.1 chromosome",1931,4532339
"NZ_CP107552.1 chromosome",1403,4071782
"NZ_CP107556.1 chromosome",1571,3939508
"NZ_CP107557.1 chromosome",1579,3925520
"NZ_CP107558.1 chromosome",1429,3923488
"NZ_CP107567.1 chromosome",2852,8050611
"NZ_CP107573.1 chromosome",1622,4173995
"NZ_CP107575.1 chromosome",1436,3586856
"NZ_CP107576.1 chromosome",2034,5617746
"NZ_CP107577.1 chromosome",1506,3955717
"NZ_CP107579.1 chromosome",1509,3961836
"NZ_CP107581.1 chromosome",1509,3961871
"NZ_CP107583.1 chromosome",1509,3961448
"NZ_CP107585.1 chromosome",1512,3966206
"NZ_CP107587.1 chromosome",1501,4057314
"NZ_CP107590.1 chromosome",1502,4062852
"NZ_CP107593.1 chromosome",1478,3870190
"NZ_CP107595.1 chromosome",1506,3955973
"NZ_CP107597.1 chromosome",1508,3959544
"NZ_CP107599.1 chromosome",1478,3871741
"NZ_CP107601.1 chromosome",1512,3966293
"NZ_CP107603.1 chromosome",1512,3976868
"NZ_CP107605.1 chromosome",1503,4064267
"NZ_CP107608.1 chromosome",1512,3965152
"NZ_CP107610.1 chromosome",1512,3965229
"NZ_CP107612.1 chromosome",1512,3964660
"NZ_CP107614.1 chromosome",1485,3901216
"NZ_CP107616.1 chromosome",1478,3871639
"NZ_CP107716.1 chromosome",1461,3930456
"NZ_CP107717.1 chromosome",1733,5080153
"NZ_CP107719.1 chromosome",2772,6413573
"NZ_CP107720.1 chromosome",1922,4983583
"NZ_CP107728.1 chromosome",1486,3917600
"NZ_CP109601.1 chromosome",1884,4774561
"NZ_CP109603.1 chromosome",2170,6138339
"NZ_CP109604.1 chromosome",2105,5215275
"NZ_CP109606.1 chromosome",2215,6321372
"NZ_CP109611.1 chromosome",1033,2773999
"NZ_CP109614.1 chromosome",2123,5242102
"NZ_CP109616.1 chromosome",1337,3699995
"NZ_CP109619.1 chromosome",807,2778422
"NZ_CP109635.1 chromosome",824,2102467
"NZ_CP109636.1 chromosome",822,2107215
"NZ_CP109651.1 chromosome",1494,3664251
"NZ_CP109654.1 chromosome",787,1714485
"NZ_CP109657.1 chromosome",2359,6514160
"NZ_CP109672.1 chromosome",3888,12063392
"NZ_CP109692.1 chromosome",1778,4642449
"NZ_CP109694.1 chromosome",1865,4938911
"NZ_CP109727.1 chromosome",1906,5044147
"NZ_CP109733.1 chromosome",1558,4541242
"NZ_CP109739.1 chromosome",2060,5603828
"NZ_CP109744.1 chromosome",1963,5128136
"NZ_CP109753.1 chromosome",1910,4965375
"NZ_CP109758.1 chromosome",986,2613997
"NZ_CP109761.1 chromosome",1905,4929750
"NZ_CP109772.1 chromosome",2119,5294027
"NZ_CP109775.1 chromosome",1844,4816478
"NZ_CP109781.1 chromosome",630,2054607
"NZ_CP109782.1 chromosome",1143,2750336
"NZ_CP109785.1 chromosome",1477,3915224
"NZ_CP109787.1 chromosome",1758,4362877
"NZ_CP109795.1 chromosome",1666,4382865
"NZ_CP109798.1 chromosome",976,2634568
"NZ_CP109802.1 chromosome",1012,2880439
"NZ_CP109803.1 chromosome",983,2828262
"NZ_CP109807.1 chromosome",981,2816797
"NZ_CP109808.1 chromosome",984,2825861
"NZ_CP109811.1 chromosome",1806,4835561
"NZ_CP109812.1 chromosome",1662,4836070
"NZ_CP109813.1 chromosome",767,1698077
"NZ_CP109817.1 chromosome",804,1778927
"NZ_CP109819.1 chromosome",804,1779054
"NZ_CP109824.1 chromosome",2005,5232281
"NZ_CP109831.1 chromosome",968,2462514
"NZ_CP109832.1 chromosome",1578,3929791
"NZ_CP109833.1 chromosome",2405,6374444
"NZ_CP109834.1 chromosome",2369,6289320
"NZ_CP109835.1 chromosome",2434,6733209
"NZ_CP109836.1 chromosome",1516,4105371
"NZ_CP109839.1 chromosome",944,2577332
"NZ_CP109843.1 chromosome",2421,6748803
"NZ_CP109844.1 chromosome",2424,6575888
"NZ_CP109845.1 chromosome",2481,6948888
"NZ_CP109846.1 chromosome",1620,4580742
"NZ_CP109849.1 chromosome",2472,6928454
"NZ_CP109850.1 chromosome",2393,6437547
"NZ_CP109851.1 chromosome",2378,6420794
"NZ_CP109853.1 chromosome",1612,4129363
"NZ_CP109856.1 chromosome",2372,6292498
"NZ_CP109859.1 chromosome",2022,5108847
"NZ_CP109872.2 chromosome",2006,5189064
"NZ_CP109874.1 chromosome",1986,5173170
"NZ_CP109886.1 chromosome",906,2669408
"NZ_CP109890.1 chromosome",892,2514513
"NZ_CP109891.1 chromosome",892,2515619
"NZ_CP109894.1 chromosome",892,2534856
"NZ_CP109897.1 chromosome",893,2540594
"NZ_CP109908.1 chromosome",1668,4698084
"NZ_CP109918.1 chromosome",2391,6463386
"NZ_CP109919.1 chromosome",2384,6338470
"NZ_CP109920.1 chromosome",2493,7015423
"NZ_CP109921.1 chromosome",1905,4918902
"NZ_CP109924.1 chromosome",1929,4987582
"NZ_CP109929.1 chromosome",1968,5176167
"NZ_CP109931.1 chromosome",2383,6381417
"NZ_CP109932.1 chromosome",2355,6305107
"NZ_CP109933.1 chromosome",1121,2891364
"NZ_CP109937.1 chromosome",888,2292430
"NZ_CP109939.1 chromosome",871,2215082
"NZ_CP109940.1 chromosome",888,2287867
"NZ_CP109941.1 chromosome",850,2074728
"NZ_CP109942.1 chromosome",857,2097918
"NZ_CP109943.1 chromosome",1698,4467694
"NZ_CP109944.1 chromosome",1148,3214847
"NZ_CP109945.1 chromosome",1149,3247002
"NZ_CP109946.1 chromosome",795,2076116
"NZ_CP109947.1 chromosome",1486,4115593
"NZ_CP109948.1 chromosome",2164,5432068
"NZ_CP109953.1 chromosome",1937,4886732
"NZ_CP109957.1 chromosome",1194,3378401
"NZ_CP109963.1 chromosome",2072,5176089
"NZ_CP109965.1 chromosome",1143,3198344
"NZ_CP109968.1 chromosome",1161,2982752
"NZ_CP109969.1 chromosome",695,2084144
"NZ_CP109973.1 chromosome",2157,5440545
"NZ_CP109979.1 chromosome",1477,3881378
"NZ_CP109983.1 chromosome",2147,5460786
"NZ_CP109992.1 chromosome",1132,3509761
"NZ_CP109993.1 chromosome",1092,3040504
"NZ_CP109994.1 chromosome",1676,5106030
"NZ_CP109995.1 chromosome",1235,3465871
"NZ_CP109996.1 chromosome",1386,4645881
"NZ_CP109998.1 chromosome",1151,3257882
"NZ_CP109999.1 chromosome",1144,3350237
"NZ_CP110000.1 chromosome",949,2523843
"NZ_CP110001.1 chromosome",1566,4673854
"NZ_CP110002.1 chromosome",987,2954087
"NZ_CP110005.1 chromosome",1051,2791361
"NZ_CP110006.1 chromosome",1801,5610841
"NZ_CP110007.1 chromosome",1283,3875848
"NZ_CP110008.1 chromosome",1094,3055624
"NZ_CP110009.1 chromosome",1513,4380744
"NZ_CP110010.1 chromosome",1258,3913662
"NZ_CP110011.1 chromosome",1583,5052333
"NZ_CP110012.1 chromosome",1607,5409051
"NZ_CP110013.1 chromosome",1830,5989105
"NZ_CP110014.1 chromosome",1886,4688237
"NZ_CP110015.1 chromosome",1885,4688249
"NZ_CP110016.1 chromosome",1885,4688244
"NZ_CP110017.1 chromosome",1885,4688252
"NZ_CP110018.1 chromosome",1887,4687487
"NZ_CP110019.1 chromosome",1037,2872849
"NZ_CP110020.1 chromosome",1035,2874917
"NZ_CP110036.1 chromosome",1048,2845082
"NZ_CP110039.1 chromosome",1015,2757740
"NZ_CP110040.1 chromosome",1015,2745951
"NZ_CP110041.1 chromosome",1063,2919632
"NZ_CP110047.1 chromosome",1064,2914023
"NZ_CP110050.1 chromosome",1064,2913940
"NZ_CP110053.1 chromosome",1027,2761658
"NZ_CP110054.1 chromosome",1045,2850967
"NZ_CP110059.1 chromosome",1046,2851025
"NZ_CP110063.1 chromosome",1063,2919632
"NZ_CP110068.1 chromosome",1099,2995083
"NZ_CP110069.1 chromosome",1063,2913763
"NZ_CP110071.1 chromosome",1064,2863584
"NZ_CP110072.1 chromosome",1075,2947520
"NZ_CP110074.1 chromosome",1060,2879031
"NZ_CP110079.1 chromosome",2415,6795081
"NZ_CP110080.1 chromosome",1860,4705007
"NZ_CP110087.1 chromosome",890,2616654
"NZ_CP110102.1 chromosome",2046,5199519
"NZ_CP110104.1 chromosome",782,2005800
"NZ_CP110106.1 chromosome",803,2305306
"NZ_CP110108.1 chromosome",1534,4099147
"NZ_CP110109.1 chromosome",2033,5432867
"NZ_CP110110.1 chromosome",1688,4410317
"NZ_CP110111.1 chromosome",1482,3874532
"NZ_CP110114.1 chromosome",1637,4233512
"NZ_CP110117.1 chromosome",1912,4947178
"NZ_CP110123.1 chromosome",2270,5922318
"NZ_CP110126.1 chromosome",862,2243639
"NZ_CP110127.1 chromosome",2743,6336300
"NZ_CP110128.1 chromosome",2560,7004124
"NZ_CP110130.1 chromosome",1925,5869085
"NZ_CP110131.1 chromosome",1897,5661342
"NZ_CP110136.1 chromosome",1499,4362723
"NZ_CP110139.1 chromosome",1568,4817280
"NZ_CP110141.1 chromosome",863,2223280
"NZ_CP110142.1 chromosome",2146,5465190
"NZ_CP110145.1 chromosome",2131,5304021
"NZ_CP110148.1 chromosome",2115,5270699
"NZ_CP110150.1 chromosome",2089,5200907
"NZ_CP110153.1 chromosome",2137,5457787
"NZ_CP110160.1 chromosome",2136,5455592
"NZ_CP110167.1 chromosome",2144,5345654
"NZ_CP110170.1 chromosome",2128,5295183
"NZ_CP110188.1 chromosome",1103,2971001
"NZ_CP110189.1 chromosome",315,1062812
"NZ_CP110190.1 chromosome",2467,6855868
"NZ_CP110193.1 chromosome",2141,5347560
"NZ_CP110198.1 chromosome",1942,4975120
"NZ_CP110201.1 chromosome",1942,4975504
"NZ_CP110211.1 chromosome",386,1160701
"NZ_CP110214.1 chromosome",1105,3124497
"NZ_CP110217.2 chromosome",714,1965960
"NZ_CP110220.1 chromosome",1868,4679367
"NZ_CP110224.1 chromosome",1485,3867590
"NZ_CP110225.1 chromosome",989,2359372
"NZ_CP110226.1 chromosome",1649,4756369
"NZ_CP110227.1 chromosome",1939,4907279
"NZ_CP110228.1 chromosome",882,2672569
"NZ_CP110229.1 chromosome",886,2779391
"NZ_CP110230.1 chromosome",919,2807434
"NZ_CP110231.1 chromosome",1029,2740586
"NZ_CP110242.1 chromosome",1178,3264284
"NZ_CP110249.1 chromosome",1478,3934123
"NZ_CP110257.1 chromosome",1345,3348564
"NZ_CP110258.1 chromosome",1798,4628654
"NZ_CP110260.1 chromosome",1775,4705540
"NZ_CP110263.1 chromosome",2045,5461205
"NZ_CP110264.1 chromosome",1668,4175808
"NZ_CP110265.1 chromosome",2089,5200817
"NZ_CP110268.1 chromosome",1605,4090312
"NZ_CP110279.1 chromosome",2007,5233632
"NZ_CP110281.1 chromosome",2019,5257827
"NZ_CP110283.1 chromosome",2005,5225028
"NZ_CP110285.1 chromosome",2003,5226387
"NZ_CP110287.1 chromosome",2018,5257894
"NZ_CP110289.1 chromosome",1046,2830638
"NZ_CP110294.1 chromosome",984,2633425
"NZ_CP110296.1 chromosome",1732,5099883
"NZ_CP110298.1 chromosome",1725,5126023
"NZ_CP110301.1 chromosome",1723,5097546
"NZ_CP110303.1 chromosome",1684,5097881
"NZ_CP110306.1 chromosome",1691,5043898
"NZ_CP110309.1 chromosome",1694,5064224
"NZ_CP110313.1 chromosome",1702,5183421
"NZ_CP110315.1 chromosome",1700,5111288
"NZ_CP110338.1 chromosome",1644,4946841
"NZ_CP110339.1 chromosome",1785,4795184
"NZ_CP110341.1 chromosome",1470,3741678
"NZ_CP110342.1 chromosome",1659,4303669
"NZ_CP110344.1 chromosome",2426,6780197
"NZ_CP110345.1 chromosome",2461,6807710
"NZ_CP110346.1 chromosome",2444,6783004
"NZ_CP110347.1 chromosome",2355,6236756
"NZ_CP110348.1 chromosome",2506,6844349
"NZ_CP110349.1 chromosome",2519,7089219
"NZ_CP110350.1 chromosome",2506,6843186
"NZ_CP110351.1 chromosome",2391,6536263
"NZ_CP110352.1 chromosome",2411,6576722
"NZ_CP110353.1 chromosome",2389,6540752
"NZ_CP110354.1 chromosome",1883,4889299
"NZ_CP110359.1 chromosome",478,1308415
"NZ_CP110360.1 chromosome",996,2643531
"NZ_CP110362.1 chromosome",1775,4972118
"NZ_CP110363.1 chromosome",782,1977003
"NZ_CP110364.1 chromosome",1674,4926096
"NZ_CP110365.1 chromosome",1697,4100917
"NZ_CP110369.1 chromosome",2095,5369289
"NZ_CP110371.1 chromosome",1472,4134677
"NZ_CP110372.1 chromosome",1445,4060092
"NZ_CP110373.1 chromosome",1445,4053008
"NZ_CP110375.1 chromosome",1451,4149995
"NZ_CP110376.1 chromosome",1446,4130619
"NZ_CP110377.1 chromosome",1446,4134743
"NZ_CP110384.1 chromosome",1283,3199843
"NZ_CP110389.1 chromosome",2347,6737367
"NZ_CP110395.1 chromosome",1569,4485038
"NZ_CP110396.1 chromosome",991,3338875
"NZ_CP110398.1 chromosome",1859,4863168
"NZ_CP110404.1 chromosome",1855,4836985
"NZ_CP110415.1 chromosome",1595,3940444
"NZ_CP110416.1 chromosome",1588,4030985
"NZ_CP110418.1 chromosome",846,2171324
"NZ_CP110462.1 chromosome",1518,3983259
"NZ_CP110469.1 chromosome",3439,8186756
"NZ_CP110473.1 chromosome",1566,3909012
"NZ_CP110483.1 chromosome",1227,3299321
"NZ_CP110496.1 chromosome",277,483447
"NZ_CP110497.1 chromosome",280,483618
"NZ_CP110498.1 chromosome",268,479868
"NZ_CP110499.1 chromosome",268,479076
"NZ_CP110507.1 chromosome",66,155965
"NZ_CP110511.1 chromosome",1889,4814832
"NZ_CP110514.1 chromosome",2079,5190249
"NZ_CP110523.1 chromosome",2076,5186306
"NZ_CP110532.1 chromosome",1867,4692618
"NZ_CP110533.1 chromosome",1869,4712313
"NZ_CP110534.1 chromosome",1860,4689724
"NZ_CP110535.1 chromosome",1865,4973483
"NZ_CP110536.1 chromosome",1209,3301852
"NZ_CP110611.1 chromosome",1024,2458918
"NZ_CP110615.1 chromosome",1618,3678202
"NZ_CP110619.1 chromosome",1889,4417942
"NZ_CP110620.1 chromosome",975,2327355
"NZ_CP110621.1 chromosome",976,2327408
"NZ_CP110622.1 chromosome",1110,2787435
"NZ_CP110623.1 chromosome",1146,3024552
"NZ_CP110629.1 chromosome",1469,4207651
"NZ_CP110634.1 chromosome",1764,4356867
"NZ_CP110636.1 chromosome",2519,6901780
"NZ_CP110638.1 chromosome",2127,5447767
"NZ_CP110644.1 chromosome",2149,6179442
"NZ_CP110645.1 chromosome",1726,4866465
"NZ_CP110647.1 chromosome",1733,4885367
"NZ_CP110648.1 chromosome",1676,4761021
"NZ_CP110650.1 chromosome",1678,4779864
"NZ_CP110652.1 chromosome",1636,4717177
"NZ_CP110654.1 chromosome",1634,4712253
"NZ_CP110657.1 chromosome",1938,4940513
"NZ_CP110661.1 chromosome",2100,5179546
"NZ_CP110664.1 chromosome",998,2390416
"NZ_CP110666.1 chromosome",1825,4355050
"NZ_CP110670.1 chromosome",1203,3431834
"NZ_CP110671.1 chromosome",542,1886538
"NZ_CP110673.1 chromosome",1408,3817239
"NZ_CP110674.1 chromosome",1881,4418534
"NZ_CP110678.1 chromosome",1391,3376213
"NZ_CP110679.1 chromosome",1505,3605070
"NZ_CP110721.1 chromosome",929,2223142
"NZ_CP110774.1 chromosome",1473,3735595
"NZ_CP110775.1 chromosome",1993,5157247
"NZ_CP110782.1 chromosome",2233,6373258
"NZ_CP110784.1 chromosome",1066,2453862
"NZ_CP110789.1 chromosome",1749,4832221
"NZ_CP110790.1 chromosome",1714,4926283
"NZ_CP110791.1 chromosome",1592,4417639
"NZ_CP110798.1 chromosome",888,2161679
"NZ_CP110799.1 chromosome",1176,3197769
"NZ_CP110802.1 chromosome",795,1985596
"NZ_CP110806.1 chromosome",1643,4504702
"NZ_CP110807.1 chromosome",1992,5850185
"NZ_CP110808.1 chromosome",2066,6045198
"NZ_CP110809.1 chromosome",2033,5915976
"NZ_CP110812.1 chromosome",1722,4452754
"NZ_CP110813.1 chromosome",1852,6358104
"NZ_CP110814.1 chromosome",1861,4602352
"NZ_CP110816.1 chromosome",1861,4602352
"NZ_CP110818.1 chromosome",2490,7122237
"NZ_CP110823.1 chromosome",1845,4631598
"NZ_CP110831.1 chromosome",1145,2785006
"NZ_CP110832.1 chromosome",696,2042361
"NZ_CP110836.1 chromosome",3074,8915460
"NZ_CP110845.1 chromosome",3078,8926672
"NZ_CP110847.1 chromosome",1578,3929781
"NZ_CP110848.1 chromosome",1503,4436989
"NZ_CP110849.1 chromosome",988,2416269
"NZ_CP110854.1 chromosome",1125,4250550
"NZ_CP110856.1 chromosome",1463,4549968
"NZ_CP110857.1 chromosome",1851,4862801
"NZ_CP110859.1 chromosome",1796,4459399
"NZ_CP110862.1 chromosome",1178,3257538
"NZ_CP110873.1 chromosome",1868,4862177
"NZ_CP110886.2 chromosome",1804,4919828
"NZ_CP110887.2 chromosome",1802,4919768
"NZ_CP110888.1 chromosome",1118,2827640
"NZ_CP110889.1 chromosome",1064,3029933
"NZ_CP110894.1 chromosome",1982,5147192
"NZ_CP110921.1 chromosome",1515,4343116
"NZ_CP110931.1 chromosome",1858,4749611
"NZ_CP110934.1 chromosome",1857,4749670
"NZ_CP110936.1 chromosome",2109,5341081
"NZ_CP110941.1 chromosome",2109,5341839
"NZ_CP110947.1 chromosome",2108,5329477
"NZ_CP110952.1 chromosome",2108,5329577
"NZ_CP110957.1 chromosome",2108,5329474
"NZ_CP110962.1 chromosome",2108,5329474
"NZ_CP110967.1 chromosome",2130,5440107
"NZ_CP110973.1 chromosome",2183,6564943
"NZ_CP110978.1 chromosome",1889,4709641
"NZ_CP110988.1 chromosome",1891,4836682
"NZ_CP110996.1 chromosome",1944,4982136
"NZ_CP110999.1 chromosome",1882,4681368
"NZ_CP111004.1 chromosome",1882,4681368
"NZ_CP111008.1 chromosome",1882,4680961
"NZ_CP111029.1 chromosome",1833,4610213
"NZ_CP111030.1 chromosome",2445,6774407
"NZ_CP111032.1 chromosome",2451,6817909
"NZ_CP111034.1 chromosome",2413,6453705
"NZ_CP111036.1 chromosome",1074,2647751
"NZ_CP111043.1 chromosome",1582,4938441
"NZ_CP111072.1 chromosome",1579,3929939
"NZ_CP111108.1 chromosome",918,2458513
"NZ_CP111110.1 chromosome",2040,5578440
"NZ_CP111111.1 chromosome",1032,2544045
"NZ_CP111114.1 chromosome",2215,6304592
"NZ_CP111115.1 chromosome",2200,5565348
"NZ_CP111117.1 chromosome",1161,3143939
"NZ_CP111121.1 chromosome",1540,5062016
"NZ_CP111136.1 chromosome",1480,4070995
"NZ_CP111137.1 chromosome",857,2968889
"NZ_CP111138.1 chromosome",860,3008591
"NZ_CP111139.1 chromosome",1467,4018017
"NZ_CP111140.1 chromosome",875,3008419
"NZ_CP111141.1 chromosome",1481,4018161
"NZ_CP111142.1 chromosome",999,2461710
"NZ_CP111143.1 chromosome",998,2495991
"NZ_CP111144.1 chromosome",999,2461707
"NZ_CP111145.1 chromosome",998,2496043
"NZ_CP111146.1 chromosome",998,2496048
"NZ_CP111147.1 chromosome",997,2461682
"NZ_CP112859.1 chromosome",1472,3822753
"NZ_CP112860.1 chromosome",1476,3846216
"NZ_CP112862.1 chromosome",970,2891501
"NZ_CP112867.1 chromosome",2034,5626354
"NZ_CP112868.1 chromosome",2034,5626348
"NZ_CP112872.1 chromosome",1602,4470321
"NZ_CP112873.1 chromosome",1737,4217848
"NZ_CP112874.1 chromosome",1511,4928719
"NZ_CP112880.1 chromosome",2843,8211675
"NZ_CP112881.1 chromosome",1617,3941851
"NZ_CP112891.1 chromosome",998,2496027
"NZ_CP112892.1 chromosome",997,2496037
"NZ_CP112893.1 chromosome",992,2463975
"NZ_CP112894.1 chromosome",999,2496019
"NZ_CP112895.1 chromosome",999,2461646
"NZ_CP112896.1 chromosome",997,2496019
"NZ_CP112897.1 chromosome",1000,2461989
"NZ_CP112898.1 chromosome",993,2442044
"NZ_CP112971.1 chromosome",485,1275045
"NZ_CP112972.1 chromosome",1203,3328418
"NZ_CP112976.1 chromosome",1167,3964595
"NZ_CP112977.1 chromosome",115,349304
"NZ_CP112978.1 chromosome",1130,3607057
"NZ_CP112979.1 chromosome",99,332334
"NZ_CP112980.1 chromosome",1826,4658625
"NZ_CP112996.1 chromosome",1865,4350529
"NZ_CP112997.1 chromosome",1867,4347959
"NZ_CP113005.1 chromosome",1156,3009874
"NZ_CP113007.1 chromosome",1159,3019690
"NZ_CP113009.1 chromosome",1149,2978718
"NZ_CP113015.1 chromosome",1165,3048932
"NZ_CP113016.1 chromosome",1126,2858186
"NZ_CP113018.1 chromosome",1166,3043269
"NZ_CP113027.1 chromosome",1116,2921835
"NZ_CP113029.1 chromosome",1124,2907812
"NZ_CP113032.1 chromosome",1160,3022586
"NZ_CP113037.1 chromosome",1102,2855101
"NZ_CP113039.1 chromosome",1127,2905474
"NZ_CP113042.1 chromosome",1132,2921468
"NZ_CP113044.1 chromosome",1121,2877726
"NZ_CP113047.1 chromosome",1085,2752982
"NZ_CP113049.1 chromosome",1118,2923858
"NZ_CP113051.1 chromosome",1124,2878679
"NZ_CP113052.1 chromosome",1121,2877165
"NZ_CP113069.1 chromosome",1510,3836532
"NZ_CP113070.1 chromosome",1481,3751367
"NZ_CP113071.1 chromosome",1480,3750940
"NZ_CP113072.1 chromosome",1479,3749418
"NZ_CP113073.1 chromosome",1480,3750381
"NZ_CP113074.1 chromosome",1521,4017814
"NZ_CP113083.1 chromosome",2008,5459214
"NZ_CP113085.1 chromosome",1583,4042201
"NZ_CP113088.1 chromosome",1448,3905328
"NZ_CP113089.1 chromosome",1142,2720089
"NZ_CP113090.1 chromosome",1147,2783306
"NZ_CP113096.1 chromosome",2411,6878897
"NZ_CP113097.1 chromosome",2115,5861051
"NZ_CP113103.1 chromosome",2455,6913849
"NZ_CP113105.1 chromosome",1099,2833462
"NZ_CP113106.1 chromosome",2455,6830555
"NZ_CP113114.1 chromosome",885,2310574
"NZ_CP113115.1 chromosome",882,2292804
"NZ_CP113116.1 chromosome",2752,6003144
