"Replicon","Enzymes","Size"
"NZ_CP093498.1 plasmid",11,73875
"NZ_CP093499.1 plasmid",20,58118
"NZ_CP093500.1 plasmid",2,6871
"NZ_CP093502.1 plasmid",38,195694
"NZ_CP093503.1 plasmid",15,57589
"NZ_CP093504.1 plasmid",8,46161
"NZ_CP093505.1 plasmid",1,6265
"NZ_CP093529.1 plasmid",137,422312
"NZ_CP093530.1 plasmid",33,145386
"NZ_CP093531.1 plasmid",19,130187
"NZ_CP093532.1 plasmid",13,64693
"NZ_CP093533.1 plasmid",2,25056
"NZ_CP093534.1 plasmid",3,20055
"NZ_CP093536.1 plasmid",480,2075606
"NZ_CP093537.1 plasmid",7,50417
"NZ_CP093538.1 plasmid",4,34545
"NZ_CP093540.1 plasmid",7,33070
"NZ_CP093541.1 plasmid",3,25677
"NZ_CP093542.1 plasmid",1,6056
"NZ_CP093543.1 plasmid",0,3766
"NZ_CP093544.1 plasmid",0,2675
"NZ_CP093545.1 plasmid",0,2407
"NZ_CP093549.1 plasmid",10,89988
"NZ_CP093550.1 plasmid",12,79537
"NZ_CP093551.1 plasmid",9,53307
"NZ_CP093552.1 plasmid",4,15672
"NZ_CP093853.1 plasmid",65,332171
"NZ_CP093855.1 plasmid",65,337042
"NZ_CP093857.1 plasmid",66,316167
"NZ_CP093915.1 plasmid",48,266158
"NZ_CP093916.1 plasmid",21,100852
"NZ_CP093917.1 plasmid",9,54783
"NZ_CP093918.1 plasmid",0,4991
"NZ_CP093920.1 plasmid",26,100291
"NZ_CP093921.1 plasmid",10,90296
"NZ_CP093922.1 plasmid",10,76841
"NZ_CP093923.1 plasmid",1,11208
"NZ_CP093924.1 plasmid",1,8335
"NZ_CP093925.1 plasmid",1,4773
"NZ_CP093927.1 plasmid",37,136848
"NZ_CP093929.1 plasmid",100,461035
"NZ_CP093931.1 plasmid",3,36923
"NZ_CP093932.1 plasmid",6,34990
"NZ_CP093934.1 plasmid",6,34990
"NZ_CP093936.1 plasmid",2,33507
"NZ_CP093937.1 plasmid",6,34986
"NZ_CP093942.1 plasmid",50,255599
"NZ_CP093943.1 plasmid",12,66138
"NZ_CP093944.1 plasmid",1,5946
"NZ_CP093945.1 plasmid",0,3007
"NZ_CP093946.1 plasmid",1,6239
"NZ_CP093948.1 plasmid",43,210381
"NZ_CP093949.1 plasmid",14,42035
"NZ_CP093950.1 plasmid",1,6174
"NZ_CP093951.1 plasmid",1,6303
"NZ_CP093952.1 plasmid",0,2056
"NZ_CP093954.1 plasmid",43,211188
"NZ_CP093955.1 plasmid",14,42856
"NZ_CP093956.1 plasmid",0,2056
"NZ_CP093958.1 plasmid",15,90089
"NZ_CP093969.1 plasmid",33,101829
"NZ_CP094053.1 plasmid",0,7968
"NZ_CP094055.1 plasmid",0,3391
"NZ_CP094057.1 plasmid",0,3430
"NZ_CP094060.1 plasmid",0,3987
"NZ_CP094068.1 plasmid",1,6011
"NZ_CP094069.1 plasmid",0,3518
"NZ_CP094072.1 plasmid",0,3551
"NZ_CP094075.1 plasmid",0,4665
"NZ_CP094077.1 plasmid",2,8692
"NZ_CP094081.1 plasmid",1,6853
"NZ_CP094084.1 plasmid",0,3779
"NZ_CP094086.1 plasmid",0,4943
"NZ_CP094089.1 plasmid",0,3846
"NZ_CP094097.1 plasmid",0,3457
"NZ_CP094100.1 plasmid",0,3507
"NZ_CP094112.1 plasmid",0,3477
"NZ_CP094114.1 plasmid",0,3477
"NZ_CP094118.1 plasmid",1,6948
"NZ_CP094123.1 plasmid",2,9544
"NZ_CP094125.1 plasmid",0,2723
"NZ_CP094127.1 plasmid",1,14303
"NZ_CP094141.1 plasmid",0,3491
"NZ_CP094146.1 plasmid",1,9339
"NZ_CP094152.1 plasmid",2,9668
"NZ_CP094154.1 plasmid",1,6011
"NZ_CP094155.1 plasmid",0,3518
"NZ_CP094158.1 plasmid",0,5316
"NZ_CP094162.1 plasmid",2,9835
"NZ_CP094166.1 plasmid",0,6989
"NZ_CP094169.1 plasmid",0,3465
"NZ_CP094176.1 plasmid",0,3355
"NZ_CP094228.1 plasmid",65,328083
"NZ_CP094231.1 plasmid",42,181403
"NZ_CP094232.1 plasmid",6,58545
"NZ_CP094233.1 plasmid",1,5275
"NZ_CP094234.1 plasmid",0,4375
"NZ_CP094235.1 plasmid",0,2426
"NZ_CP094236.1 plasmid",10,36298
"NZ_CP094255.1 plasmid",3,15241
"NZ_CP094256.1 plasmid",0,16483
"NZ_CP094257.1 plasmid",22,84924
"NZ_CP094259.1 plasmid",1,14897
"NZ_CP094260.1 plasmid",14,51220
"NZ_CP094261.1 plasmid",11,70604
"NZ_CP094263.1 plasmid",2,23857
"NZ_CP094270.1 plasmid",39,211429
"NZ_CP094271.1 plasmid",13,54608
"NZ_CP094273.1 plasmid",22,106628
"NZ_CP094274.1 plasmid",19,112047
"NZ_CP094275.1 plasmid",8,46193
"NZ_CP094276.1 plasmid",36,239700
"NZ_CP094277.1 plasmid",15,47320
"NZ_CP094278.1 plasmid",8,62120
"NZ_CP094279.1 plasmid",0,3360
"NZ_CP094281.1 plasmid",51,326718
"NZ_CP094282.1 plasmid",0,6171
"NZ_CP094284.1 plasmid",28,110967
"NZ_CP094285.1 plasmid",7,71194
"NZ_CP094286.1 plasmid",0,8731
"NZ_CP094287.1 plasmid",0,2762
"NZ_CP094290.1 plasmid",45,93976
"NZ_CP094291.1 plasmid",14,28656
"NZ_CP094292.1 plasmid",6,10787
"NZ_CP094295.1 plasmid",51,88966
"NZ_CP094299.1 plasmid",46,292578
"NZ_CP094303.1 plasmid",16,91492
"NZ_CP094305.1 plasmid",16,91496
"NZ_CP094307.1 plasmid",16,91492
"NZ_CP094309.1 plasmid",17,91487
"NZ_CP094310.1 plasmid",12,81718
"NZ_CP094312.1 plasmid",16,91490
"NZ_CP094314.1 plasmid",16,91497
"NZ_CP094316.1 plasmid",16,91493
"NZ_CP094318.1 plasmid",16,91492
"NZ_CP094325.1 plasmid",15,91494
"NZ_CP094333.1 plasmid",21,109070
"NZ_CP094334.1 plasmid",12,70455
"NZ_CP094335.1 plasmid",0,3592
"NZ_CP094336.1 plasmid",0,4059
"NZ_CP094337.1 plasmid",0,3001
"NZ_CP094340.1 plasmid",24,96018
"NZ_CP094341.1 plasmid",10,74517
"NZ_CP094342.1 plasmid",2,19977
"NZ_CP094347.1 plasmid",10,69485
"NZ_CP094349.1 plasmid",0,2300
"NZ_CP094350.1 plasmid",0,1377
"NZ_CP094352.1 plasmid",6,38519
"NZ_CP094360.1 plasmid",2,14321
"NZ_CP094382.1 plasmid",8,49702
"NZ_CP094384.1 plasmid",8,49702
"NZ_CP094386.1 plasmid",24,88918
"NZ_CP094387.1 plasmid",11,54570
"NZ_CP094388.1 plasmid",10,51943
"NZ_CP094389.1 plasmid",11,40748
"NZ_CP094390.1 plasmid",7,38996
"NZ_CP094391.1 plasmid",6,29277
"NZ_CP094392.1 plasmid",0,17237
"NZ_CP094393.1 plasmid",3,14169
"NZ_CP094394.1 plasmid",1,13244
"NZ_CP094395.1 plasmid",0,8698
"NZ_CP094444.1 plasmid",12,48552
"NZ_CP094452.1 plasmid",37,215609
"NZ_CP094453.1 plasmid",23,96608
"NZ_CP094454.1 plasmid",10,45644
"NZ_CP094456.1 plasmid",101,456981
"NZ_CP094458.1 plasmid",0,18645
"NZ_CP094475.1 plasmid",12,75968
"NZ_CP094476.1 plasmid",21,72830
"NZ_CP094477.1 plasmid",14,58234
"NZ_CP094478.1 plasmid",9,47094
"NZ_CP094480.1 plasmid",49,228721
"NZ_CP094481.1 plasmid",4,43173
"NZ_CP094482.1 plasmid",3,20785
"NZ_CP094490.1 plasmid",25,145968
"NZ_CP094491.1 plasmid",5,68045
"NZ_CP094492.1 plasmid",12,50535
"NZ_CP094493.1 plasmid",0,4712
"NZ_CP094501.1 plasmid",5,23910
"NZ_CP094502.1 plasmid",0,6414
"NZ_CP094504.1 plasmid",16,62864
"NZ_CP094505.1 plasmid",7,49125
"NZ_CP094506.1 plasmid",1,18160
"NZ_CP094513.1 plasmid",21,73661
"NZ_CP094514.1 plasmid",10,53065
"NZ_CP094518.1 plasmid",7,46622
"NZ_CP094520.1 plasmid",81,316663
"NZ_CP094522.1 plasmid",81,316663
"NZ_CP094524.1 plasmid",81,316663
"NZ_CP094530.1 plasmid",14,57213
"NZ_CP094531.1 plasmid",11,50236
"NZ_CP094535.1 plasmid",52,176475
"NZ_CP094536.1 plasmid",21,120137
"NZ_CP094537.1 plasmid",16,99924
"NZ_CP094538.1 plasmid",6,91723
"NZ_CP094539.1 plasmid",4,15253
"NZ_CP094540.1 plasmid",1,13222
"NZ_CP094542.1 plasmid",12,87435
"NZ_CP094543.1 plasmid",0,7295
"NZ_CP094544.1 plasmid",1,7236
"NZ_CP094546.1 plasmid",19,98709
"NZ_CP094547.1 plasmid",8,53792
"NZ_CP094548.1 plasmid",1,10167
"NZ_CP094549.1 plasmid",2,8140
"NZ_CP094550.1 plasmid",0,6694
"NZ_CP094551.1 plasmid",1,6446
"NZ_CP094552.1 plasmid",0,5957
"NZ_CP094553.1 plasmid",1,5955
"NZ_CP094554.1 plasmid",1,5716
"NZ_CP094556.1 plasmid",22,100866
"NZ_CP094557.1 plasmid",16,61481
"NZ_CP094558.1 plasmid",2,14153
"NZ_CP094559.1 plasmid",0,10660
"NZ_CP094560.1 plasmid",0,8735
"NZ_CP094562.1 plasmid",5,26507
"NZ_CP094563.1 plasmid",1,30177
"NZ_CP094564.1 plasmid",1,30193
"NZ_CP094565.1 plasmid",1,18341
"NZ_CP094566.1 plasmid",1,30019
"NZ_CP094567.1 plasmid",1,30055
"NZ_CP094568.1 plasmid",1,29893
"NZ_CP094569.1 plasmid",0,15444
"NZ_CP094570.1 plasmid",2,21301
"NZ_CP094571.1 plasmid",2,22481
"NZ_CP094572.1 plasmid",3,27525
"NZ_CP094573.1 plasmid",2,27922
"NZ_CP094574.1 plasmid",2,29294
"NZ_CP094575.1 plasmid",4,30028
"NZ_CP094576.1 plasmid",0,38839
"NZ_CP094577.1 plasmid",2,53561
"NZ_CP094578.1 plasmid",2,27231
"NZ_CP094580.1 plasmid",5,26515
"NZ_CP094581.1 plasmid",1,30287
"NZ_CP094582.1 plasmid",1,30796
"NZ_CP094583.1 plasmid",1,30302
"NZ_CP094584.1 plasmid",1,30263
"NZ_CP094585.1 plasmid",1,30637
"NZ_CP094586.1 plasmid",1,30642
"NZ_CP094587.1 plasmid",1,21166
"NZ_CP094588.1 plasmid",0,21173
"NZ_CP094589.1 plasmid",1,17965
"NZ_CP094590.1 plasmid",3,28768
"NZ_CP094591.1 plasmid",2,29187
"NZ_CP094592.1 plasmid",2,27673
"NZ_CP094593.1 plasmid",2,26653
"NZ_CP094594.1 plasmid",5,31386
"NZ_CP094595.1 plasmid",1,29988
"NZ_CP094596.1 plasmid",2,53532
"NZ_CP094598.1 plasmid",5,26499
"NZ_CP094599.1 plasmid",1,30749
"NZ_CP094600.1 plasmid",1,30224
"NZ_CP094601.1 plasmid",1,30300
"NZ_CP094602.1 plasmid",1,29839
"NZ_CP094603.1 plasmid",1,30801
"NZ_CP094604.1 plasmid",2,30886
"NZ_CP094605.1 plasmid",1,30652
"NZ_CP094606.1 plasmid",0,9387
"NZ_CP094607.1 plasmid",0,16850
"NZ_CP094608.1 plasmid",1,18211
"NZ_CP094609.1 plasmid",0,28447
"NZ_CP094610.1 plasmid",3,29936
"NZ_CP094611.1 plasmid",3,28332
"NZ_CP094612.1 plasmid",1,27109
"NZ_CP094613.1 plasmid",4,36662
"NZ_CP094614.1 plasmid",0,38617
"NZ_CP094615.1 plasmid",2,53445
"NZ_CP094616.1 plasmid",2,52696
"NZ_CP094617.1 plasmid",2,24404
"NZ_CP094625.1 plasmid",127,415642
"NZ_CP094626.1 plasmid",22,133753
"NZ_CP094627.1 plasmid",4,50815
"NZ_CP094628.1 plasmid",0,12583
"NZ_CP094629.1 plasmid",0,8904
"NZ_CP094630.1 plasmid",0,8233
"NZ_CP094644.1 plasmid",43,153863
"NZ_CP094662.1 plasmid",3,36487
"NZ_CP094664.1 plasmid",3,27265
"NZ_CP094666.1 plasmid",17,89499
"NZ_CP094667.1 plasmid",20,113941
"NZ_CP094670.1 plasmid",24,131837
"NZ_CP094671.1 plasmid",31,125596
"NZ_CP094672.1 plasmid",34,119016
"NZ_CP094673.1 plasmid",31,114305
"NZ_CP094674.1 plasmid",5,62190
"NZ_CP094675.1 plasmid",3,38978
"NZ_CP094678.1 plasmid",54,436716
"NZ_CP094683.1 plasmid",11,52093
"NZ_CP094699.1 plasmid",0,9093
"NZ_CP094700.1 plasmid",2,4447
"NZ_CP094701.1 plasmid",0,13720
"NZ_CP094703.1 plasmid",2,37715
"NZ_CP094705.1 plasmid",1,4341
"NZ_CP094708.1 plasmid",4,49197
"NZ_CP094710.1 plasmid",2,3360
"NZ_CP094716.1 plasmid",0,4583
"NZ_CP094727.1 plasmid",0,4544
"NZ_CP094730.1 plasmid",0,4439
"NZ_CP094732.1 plasmid",2,12647
"NZ_CP094735.1 plasmid",0,4565
"NZ_CP094737.1 plasmid",1,4683
"NZ_CP094744.1 plasmid",1,25008
"NZ_CP094746.1 plasmid",1,29794
"NZ_CP094748.1 plasmid",1,29795
"NZ_CP094749.1 plasmid",0,4443
"NZ_CP094751.1 plasmid",1,31460
"NZ_CP094753.1 plasmid",8,36939
"NZ_CP094754.1 plasmid",0,4504
"NZ_CP094756.1 plasmid",0,4729
"NZ_CP094757.1 plasmid",8,36939
"NZ_CP094759.1 plasmid",4,53317
"NZ_CP094761.1 plasmid",1,25701
"NZ_CP094762.1 plasmid",0,4711
"NZ_CP094764.1 plasmid",4,26231
"NZ_CP094766.1 plasmid",1,29951
"NZ_CP094767.1 plasmid",0,4740
"NZ_CP094769.1 plasmid",6,39402
"NZ_CP094771.1 plasmid",0,3783
"NZ_CP094774.1 plasmid",7,42055
"NZ_CP094776.1 plasmid",0,4670
"NZ_CP094777.1 plasmid",0,3587
"NZ_CP094779.1 plasmid",1,27809
"NZ_CP094781.1 plasmid",6,36926
"NZ_CP094784.1 plasmid",4,49398
"NZ_CP094786.1 plasmid",0,22235
"NZ_CP094788.1 plasmid",7,30381
"NZ_CP094790.1 plasmid",0,22235
"NZ_CP094792.1 plasmid",0,22235
"NZ_CP094794.1 plasmid",6,36926
"NZ_CP094796.1 plasmid",4,21646
"NZ_CP094798.1 plasmid",8,37066
"NZ_CP094802.1 plasmid",1,31585
"NZ_CP094804.1 plasmid",4,29289
"NZ_CP094805.1 plasmid",5,28347
"NZ_CP094807.1 plasmid",4,21772
"NZ_CP094810.1 plasmid",2,21329
"NZ_CP094829.1 plasmid",39,123782
"NZ_CP094830.1 plasmid",7,40080
"NZ_CP094831.1 plasmid",16,50674
"NZ_CP094832.1 plasmid",27,80413
"NZ_CP094833.1 plasmid",36,97478
"NZ_CP094842.1 plasmid",28,145699
"NZ_CP094843.1 plasmid",34,210249
"NZ_CP094847.1 plasmid",3,14785
"NZ_CP094852.1 plasmid",6,52416
"NZ_CP094854.1 plasmid",1,2402
"NZ_CP094856.1 plasmid",1,2402
"NZ_CP094858.1 plasmid",9,46979
"NZ_CP094860.1 plasmid",8,30676
"NZ_CP094861.1 plasmid",0,7305
"NZ_CP094862.1 plasmid",1,6737
"NZ_CP094863.1 plasmid",0,3110
"NZ_CP094864.1 plasmid",0,2189
"NZ_CP094866.1 plasmid",8,30676
"NZ_CP094867.1 plasmid",0,7305
"NZ_CP094868.1 plasmid",1,6736
"NZ_CP094869.1 plasmid",0,3109
"NZ_CP094870.1 plasmid",0,2189
"NZ_CP094871.1 plasmid",2,2458
"NZ_CP094873.1 plasmid",0,7305
"NZ_CP094874.1 plasmid",8,30678
"NZ_CP094875.1 plasmid",1,6737
"NZ_CP094876.1 plasmid",0,3110
"NZ_CP094877.1 plasmid",0,2189
"NZ_CP094878.1 plasmid",2,2473
"NZ_CP094932.1 plasmid",4,17468
"NZ_CP094934.1 plasmid",37,139499
"NZ_CP094935.1 plasmid",23,109009
"NZ_CP094936.1 plasmid",9,49869
"NZ_CP094937.1 plasmid",2,32029
"NZ_CP094938.1 plasmid",5,24990
"NZ_CP094939.1 plasmid",3,19414
"NZ_CP094941.1 plasmid",53,227097
"NZ_CP094947.1 plasmid",9,51922
"NZ_CP094948.1 plasmid",6,35082
"NZ_CP094949.1 plasmid",5,13843
"NZ_CP094951.1 plasmid",7,73147
"NZ_CP094953.1 plasmid",4,14130
"NZ_CP094960.1 plasmid",10,43381
"NZ_CP094962.1 plasmid",6,19592
"NZ_CP094973.1 plasmid",0,9996
"NZ_CP094988.1 plasmid",35,222049
"NZ_CP094989.1 plasmid",15,101193
"NZ_CP094990.1 plasmid",0,3182
"NZ_CP094992.1 plasmid",72,326663
"NZ_CP094993.1 plasmid",36,174840
"NZ_CP094994.1 plasmid",19,102252
"NZ_CP094995.1 plasmid",1,9294
"NZ_CP094996.1 plasmid",1,4352
"NZ_CP095000.1 plasmid",17,202694
"NZ_CP095001.1 plasmid",23,140266
"NZ_CP095002.1 plasmid",21,117403
"NZ_CP095003.1 plasmid",28,107094
"NZ_CP095004.1 plasmid",39,255357
"NZ_CP095006.1 plasmid",47,406045
"NZ_CP095007.1 plasmid",63,260739
"NZ_CP095008.1 plasmid",14,123302
"NZ_CP095009.1 plasmid",56,350887
"NZ_CP095010.1 plasmid",8,56956
"NZ_CP095012.1 plasmid",123,549987
"NZ_CP095047.1 plasmid",26,137865
"NZ_CP095048.1 plasmid",22,117592
"NZ_CP095051.1 plasmid",12,81100
"NZ_CP095052.1 plasmid",5,54535
"NZ_CP095054.1 plasmid",24,135024
"NZ_CP095055.1 plasmid",0,3986
"NZ_CP095057.1 plasmid",13,108732
"NZ_CP095059.1 plasmid",2,26953
"NZ_CP095060.1 plasmid",2,9264
"NZ_CP095062.1 plasmid",89,330358
"NZ_CP095063.1 plasmid",108,316380
"NZ_CP095064.1 plasmid",49,266121
"NZ_CP095065.1 plasmid",61,242618
"NZ_CP095066.1 plasmid",32,160591
"NZ_CP095067.1 plasmid",45,147288
"NZ_CP095068.1 plasmid",34,137784
"NZ_CP095069.1 plasmid",28,113936
"NZ_CP095070.1 plasmid",33,101380
"NZ_CP095076.1 plasmid",34,145254
"NZ_CP095082.1 plasmid",2,7628
"NZ_CP095084.1 plasmid",28,144934
"NZ_CP095085.1 plasmid",1,7919
"NZ_CP095087.1 plasmid",14,128309
"NZ_CP095089.1 plasmid",7,36460
"NZ_CP095092.1 plasmid",0,11178
"NZ_CP095095.1 plasmid",3,21828
"NZ_CP095097.1 plasmid",3,33779
"NZ_CP095098.1 plasmid",6,32635
"NZ_CP095099.1 plasmid",1,3733
"NZ_CP095101.1 plasmid",2,55879
"NZ_CP095103.1 plasmid",2,55879
"NZ_CP095105.1 plasmid",1,36154
"NZ_CP095106.1 plasmid",1,4050
"NZ_CP095108.1 plasmid",13,43992
"NZ_CP095110.1 plasmid",7,39554
"NZ_CP095111.1 plasmid",1,13967
"NZ_CP095113.1 plasmid",3,14042
"NZ_CP095114.1 plasmid",0,4468
"NZ_CP095115.1 plasmid",1,29795
"NZ_CP095117.1 plasmid",7,40957
"NZ_CP095118.1 plasmid",1,26967
"NZ_CP095120.1 plasmid",7,40955
"NZ_CP095122.1 plasmid",28,153937
"NZ_CP095123.1 plasmid",23,65895
"NZ_CP095124.1 plasmid",3,16833
"NZ_CP095126.1 plasmid",13,99933
"NZ_CP095127.1 plasmid",13,94223
"NZ_CP095128.1 plasmid",7,64118
"NZ_CP095129.1 plasmid",0,5164
"NZ_CP095130.1 plasmid",0,3007
"NZ_CP095131.1 plasmid",0,2255
"NZ_CP095133.1 plasmid",36,194916
"NZ_CP095134.1 plasmid",24,70936
"NZ_CP095135.1 plasmid",1,9294
"NZ_CP095136.1 plasmid",1,5835
"NZ_CP095138.1 plasmid",26,133313
"NZ_CP095139.1 plasmid",22,110850
"NZ_CP095141.1 plasmid",38,221581
"NZ_CP095142.1 plasmid",7,52096
"NZ_CP095143.1 plasmid",0,4204
"NZ_CP095144.1 plasmid",0,3643
"NZ_CP095146.1 plasmid",45,224675
"NZ_CP095147.1 plasmid",33,109388
"NZ_CP095148.1 plasmid",0,8282
"NZ_CP095149.1 plasmid",1,4642
"NZ_CP095151.1 plasmid",38,219384
"NZ_CP095152.1 plasmid",31,92025
"NZ_CP095153.1 plasmid",14,82442
"NZ_CP095154.1 plasmid",0,4350
"NZ_CP095156.1 plasmid",38,174508
"NZ_CP095157.1 plasmid",0,5164
"NZ_CP095158.1 plasmid",0,2348
"NZ_CP095159.1 plasmid",0,1538
"NZ_CP095164.1 plasmid",32,152284
"NZ_CP095166.1 plasmid",60,309997
"NZ_CP095167.1 plasmid",17,89168
"NZ_CP095168.1 plasmid",1,4783
"NZ_CP095169.1 plasmid",0,2495
"NZ_CP095171.1 plasmid",29,136140
"NZ_CP095172.1 plasmid",24,111251
"NZ_CP095173.1 plasmid",0,5966
"NZ_CP095174.1 plasmid",1,4918
"NZ_CP095175.1 plasmid",0,3103
"NZ_CP095176.1 plasmid",0,2495
"NZ_CP095178.1 plasmid",35,148937
"NZ_CP095179.1 plasmid",0,2493
"NZ_CP095181.1 plasmid",39,201356
"NZ_CP095203.1 plasmid",0,2191
"NZ_CP095204.1 plasmid",0,3360
"NZ_CP095208.1 plasmid",0,2191
"NZ_CP095209.1 plasmid",0,3360
"NZ_CP095235.1 plasmid",39,173108
"NZ_CP095236.1 plasmid",17,58972
"NZ_CP095237.1 plasmid",5,40479
"NZ_CP095238.1 plasmid",1,10060
"NZ_CP095239.1 plasmid",1,5596
"NZ_CP095241.1 plasmid",41,188001
"NZ_CP095242.1 plasmid",28,129649
"NZ_CP095243.1 plasmid",16,87095
"NZ_CP095244.1 plasmid",8,41710
"NZ_CP095245.1 plasmid",5,37368
"NZ_CP095246.1 plasmid",1,10060
"NZ_CP095248.1 plasmid",45,210914
"NZ_CP095249.1 plasmid",16,87095
"NZ_CP095250.1 plasmid",8,30116
"NZ_CP095251.1 plasmid",0,5787
"NZ_CP095252.1 plasmid",1,5596
"NZ_CP095254.1 plasmid",33,157481
"NZ_CP095255.1 plasmid",33,132724
"NZ_CP095256.1 plasmid",9,68628
"NZ_CP095257.1 plasmid",5,37368
"NZ_CP095258.1 plasmid",5,26525
"NZ_CP095259.1 plasmid",2,11970
"NZ_CP095260.1 plasmid",3,10895
"NZ_CP095261.1 plasmid",1,9789
"NZ_CP095262.1 plasmid",1,5596
"NZ_CP095263.1 plasmid",0,5535
"NZ_CP095265.1 plasmid",29,133771
"NZ_CP095266.1 plasmid",15,84876
"NZ_CP095267.1 plasmid",4,23759
"NZ_CP095268.1 plasmid",1,5596
"NZ_CP095272.1 plasmid",32,146265
"NZ_CP095273.1 plasmid",13,96608
"NZ_CP095275.1 plasmid",8,64886
"NZ_CP095277.1 plasmid",22,107477
"NZ_CP095278.1 plasmid",0,2496
"NZ_CP095279.1 plasmid",12,64939
"NZ_CP095281.1 plasmid",8,96480
"NZ_CP095282.1 plasmid",9,78294
"NZ_CP095283.1 plasmid",8,44281
"NZ_CP095284.1 plasmid",7,39994
"NZ_CP095285.1 plasmid",3,18193
"NZ_CP095286.1 plasmid",2,6388
"NZ_CP095287.1 plasmid",0,3780
"NZ_CP095378.1 plasmid",116,537825
"NZ_CP095379.1 plasmid",72,265959
"NZ_CP095380.1 plasmid",10,54444
"NZ_CP095381.1 plasmid",2,13519
"NZ_CP095387.1 plasmid",5,44440
"NZ_CP095388.1 plasmid",0,19020
"NZ_CP095389.1 plasmid",0,8200
"NZ_CP095398.1 plasmid",225,861699
"NZ_CP095399.1 plasmid",11,93900
"NZ_CP095404.2 plasmid",131,691102
"NZ_CP095405.1 plasmid",35,139990
"NZ_CP095408.1 plasmid",21,84108
"NZ_CP095409.1 plasmid",2,11346
"NZ_CP095410.1 plasmid",1,8505
"NZ_CP095411.1 plasmid",1,6078
"NZ_CP095422.1 plasmid",48,208817
"NZ_CP095423.1 plasmid",29,129505
"NZ_CP095424.1 plasmid",8,55186
"NZ_CP095425.1 plasmid",1,10060
"NZ_CP095427.1 plasmid",25,120647
"NZ_CP095429.1 plasmid",53,228102
"NZ_CP095430.1 plasmid",21,124551
"NZ_CP095431.1 plasmid",18,72069
"NZ_CP095432.1 plasmid",4,27281
"NZ_CP095442.1 plasmid",4,51458
"NZ_CP095444.1 plasmid",62,278489
"NZ_CP095445.1 plasmid",0,2683
"NZ_CP095449.1 plasmid",14,107459
"NZ_CP095450.1 plasmid",16,93690
"NZ_CP095451.1 plasmid",18,92017
"NZ_CP095452.1 plasmid",11,64620
"NZ_CP095453.1 plasmid",1,8910
"NZ_CP095478.1 plasmid",0,14369
"NZ_CP095479.1 plasmid",16,87720
"NZ_CP095480.1 plasmid",9,87457
"NZ_CP095483.1 plasmid",54,156912
"NZ_CP095484.1 plasmid",17,109717
"NZ_CP095485.1 plasmid",29,140250
"NZ_CP095486.1 plasmid",1,8896
"NZ_CP095488.1 plasmid",100,420925
"NZ_CP095489.1 plasmid",14,99424
"NZ_CP095490.1 plasmid",86,558567
"NZ_CP095492.1 plasmid",188,562212
"NZ_CP095493.1 plasmid",58,200542
"NZ_CP095494.1 plasmid",13,88308
"NZ_CP095553.1 plasmid",18,113582
"NZ_CP095555.1 plasmid",158,423563
"NZ_CP095558.1 plasmid",26,114673
"NZ_CP095559.1 plasmid",20,73277
"NZ_CP095560.1 plasmid",3,6141
"NZ_CP095561.1 plasmid",0,4991
"NZ_CP095562.1 plasmid",0,4167
"NZ_CP095563.1 plasmid",0,3998
"NZ_CP095564.1 plasmid",0,3991
"NZ_CP095565.1 plasmid",0,3944
"NZ_CP095692.1 plasmid",0,2191
"NZ_CP095693.1 plasmid",0,3360
"NZ_CP095713.1 plasmid",0,2191
"NZ_CP095714.1 plasmid",0,3360
"NZ_CP095722.1 plasmid",11,69229
"NZ_CP095725.1 plasmid",168,475803
"NZ_CP095734.1 plasmid",40,221128
"NZ_CP095738.1 plasmid",9,46387
"NZ_CP095739.1 plasmid",1,7666
"NZ_CP095745.1 plasmid",40,233972
"NZ_CP095746.1 plasmid",48,232150
"NZ_CP095747.1 plasmid",0,9298
"NZ_CP095748.1 plasmid",1,5063
"NZ_CP095763.1 plasmid",31,143840
"NZ_CP095764.1 plasmid",25,128470
"NZ_CP095768.1 plasmid",8,42662
"NZ_CP095769.1 plasmid",0,13710
"NZ_CP095771.1 plasmid",25,174560
"NZ_CP095775.1 plasmid",6,42729
"NZ_CP095777.1 plasmid",71,363560
"NZ_CP095778.1 plasmid",21,112243
"NZ_CP095779.1 plasmid",7,51478
"NZ_CP095787.1 plasmid",36,230045
"NZ_CP095788.1 plasmid",13,144572
"NZ_CP095789.1 plasmid",25,124926
"NZ_CP095790.1 plasmid",17,112938
"NZ_CP095791.1 plasmid",17,99658
"NZ_CP095792.1 plasmid",9,59528
"NZ_CP095793.1 plasmid",0,3003
"NZ_CP095794.1 plasmid",0,2313
"NZ_CP095844.1 plasmid",23,190391
"NZ_CP095849.1 plasmid",12,92883
"NZ_CP095850.1 plasmid",20,75134
"NZ_CP095852.1 plasmid",31,178100
"NZ_CP095857.1 plasmid",43,230727
"NZ_CP095858.1 plasmid",19,107055
"NZ_CP095859.1 plasmid",14,63122
"NZ_CP095861.1 plasmid",31,155825
"NZ_CP095862.1 plasmid",24,81028
"NZ_CP095863.1 plasmid",4,18932
"NZ_CP095868.1 plasmid",34,285025
"NZ_CP095869.1 plasmid",24,105561
"NZ_CP095870.1 plasmid",0,12775
"NZ_CP095875.1 plasmid",116,525898
"NZ_CP095876.1 plasmid",1,9385
"NZ_CP095921.1 plasmid",66,495621
"NZ_CP095924.1 plasmid",38,275369
